level1	level2	level3	Name	gene_family
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With oxidation of a pair of donors resulting in the reduction of O2 to two molecules of water	unknown	EC:1.14.19.50
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With oxidation of a pair of donors resulting in the reduction of O2 to two molecules of water	unknown	EC:1.14.19.51
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With oxidation of a pair of donors resulting in the reduction of O2 to two molecules of water	unknown	EC:1.14.19.52
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With oxidation of a pair of donors resulting in the reduction of O2 to two molecules of water	unknown	EC:1.14.19.53
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With oxidation of a pair of donors resulting in the reduction of O2 to two molecules of water	unknown	EC:1.14.19.54
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With oxidation of a pair of donors resulting in the reduction of O2 to two molecules of water	unknown	EC:1.14.19.55
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With oxidation of a pair of donors resulting in the reduction of O2 to two molecules of water	unknown	EC:1.14.19.56
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With oxidation of a pair of donors resulting in the reduction of O2 to two molecules of water	unknown	EC:1.14.19.57
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With oxidation of a pair of donors resulting in the reduction of O2 to two molecules of water	unknown	EC:1.14.19.58
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With oxidation of a pair of donors resulting in the reduction of O2 to two molecules of water	unknown	EC:1.14.19.59
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With oxidation of a pair of donors resulting in the reduction of O2 to two molecules of water	unknown	EC:1.14.19.60
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With oxidation of a pair of donors resulting in the reduction of O2 to two molecules of water	unknown	EC:1.14.19.61
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With oxidation of a pair of donors resulting in the reduction of O2 to two molecules of water	unknown	EC:1.14.19.62
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With oxidation of a pair of donors resulting in the reduction of O2 to two molecules of water	unknown	EC:1.14.19.63
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With oxidation of a pair of donors resulting in the reduction of O2 to two molecules of water	unknown	EC:1.14.19.64
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With oxidation of a pair of donors resulting in the reduction of O2 to two molecules of water	unknown	EC:1.14.19.65
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With oxidation of a pair of donors resulting in the reduction of O2 to two molecules of water	unknown	EC:1.14.19.66
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With oxidation of a pair of donors resulting in the reduction of O2 to two molecules of water	unknown	EC:1.14.19.67
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With oxidation of a pair of donors resulting in the reduction of O2 to two molecules of water	unknown	EC:1.14.19.68
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With oxidation of a pair of donors resulting in the reduction of O2 to two molecules of water	unknown	EC:1.14.19.69
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With oxidation of a pair of donors resulting in the reduction of O2 to two molecules of water	unknown	EC:1.14.19.70
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With oxidation of a pair of donors resulting in the reduction of O2 to two molecules of water	unknown	EC:1.14.19.71
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With oxidation of a pair of donors resulting in the reduction of O2 to two molecules of water	unknown	EC:1.14.19.72
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With oxidation of a pair of donors resulting in the reduction of O2 to two molecules of water	unknown	EC:1.14.19.73
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With oxidation of a pair of donors resulting in the reduction of O2 to two molecules of water	unknown	EC:1.14.19.74
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With oxidation of a pair of donors resulting in the reduction of O2 to two molecules of water	unknown	EC:1.14.19.75
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With oxidation of a pair of donors resulting in the reduction of O2 to two molecules of water	unknown	EC:1.14.19.76
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With oxidation of a pair of donors resulting in the reduction of O2 to two molecules of water	unknown	EC:1.14.19.77
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With oxidation of a pair of donors resulting in the reduction of O2 to two molecules of water	unknown	EC:1.14.19.78
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With oxidation of a pair of donors resulting in the reduction of O2 to two molecules of water	unknown	EC:1.14.19.-
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With 2-oxoglutarate as one donor, and the other dehydrogenated	Deacetoxycephalosporin-C synthase	EC:1.14.20.1
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With 2-oxoglutarate as one donor, and the other dehydrogenated	(5R)-carbapenem-3-carboxylate synthase	EC:1.14.20.3
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With 2-oxoglutarate as one donor, and the other dehydrogenated	unknown	EC:1.14.20.4
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With 2-oxoglutarate as one donor, and the other dehydrogenated	unknown	EC:1.14.20.5
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With 2-oxoglutarate as one donor, and the other dehydrogenated	unknown	EC:1.14.20.6
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With 2-oxoglutarate as one donor, and the other dehydrogenated	unknown	EC:1.14.20.7
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With 2-oxoglutarate as one donor, and the other dehydrogenated	unknown	EC:1.14.20.8
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With 2-oxoglutarate as one donor, and the other dehydrogenated	unknown	EC:1.14.20.9
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With 2-oxoglutarate as one donor, and the other dehydrogenated	unknown	EC:1.14.20.10
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With 2-oxoglutarate as one donor, and the other dehydrogenated	unknown	EC:1.14.20.11
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With 2-oxoglutarate as one donor, and the other dehydrogenated	unknown	EC:1.14.20.12
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With 2-oxoglutarate as one donor, and the other dehydrogenated	unknown	EC:1.14.20.13
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With 2-oxoglutarate as one donor, and the other dehydrogenated	unknown	EC:1.14.20.14
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With 2-oxoglutarate as one donor, and the other dehydrogenated	unknown	EC:1.14.20.15
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With 2-oxoglutarate as one donor, and the other dehydrogenated	unknown	EC:1.14.20.-
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	With NADH or NADPH as one donor, and the other dehydrogenated	unknown	EC:1.14.21.-
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	Prostaglandin-endoperoxide synthase	EC:1.14.99.1
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	unknown	EC:1.14.99.2
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	unknown	EC:1.14.99.4
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	unknown	EC:1.14.99.11
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	unknown	EC:1.14.99.12
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	unknown	EC:1.14.99.14
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	unknown	EC:1.14.99.15
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	unknown	EC:1.14.99.20
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	unknown	EC:1.14.99.21
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	Ecdysone 20-monooxygenase	EC:1.14.99.22
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	unknown	EC:1.14.99.23
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	unknown	EC:1.14.99.24
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	unknown	EC:1.14.99.26
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	Deoxyhypusine monooxygenase	EC:1.14.99.29
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	unknown	EC:1.14.99.34
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	unknown	EC:1.14.99.35
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	unknown	EC:1.14.99.38
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	Ammonia monooxygenase	EC:1.14.99.39
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	Diapolycopene oxygenase	EC:1.14.99.44
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	Pyrimidine monooxygenase	EC:1.14.99.46
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	unknown	EC:1.14.99.47
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	Heme oxygenase (staphylobilin-producing)	EC:1.14.99.48
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	Gamma-glutamyl hercynylcysteine S-oxide synthase	EC:1.14.99.50
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	unknown	EC:1.14.99.51
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	unknown	EC:1.14.99.52
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	unknown	EC:1.14.99.53
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	unknown	EC:1.14.99.54
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	unknown	EC:1.14.99.55
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	unknown	EC:1.14.99.56
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	unknown	EC:1.14.99.57
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	unknown	EC:1.14.99.58
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	unknown	EC:1.14.99.59
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	unknown	EC:1.14.99.60
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	unknown	EC:1.14.99.61
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	unknown	EC:1.14.99.62
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	unknown	EC:1.14.99.63
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	unknown	EC:1.14.99.64
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	unknown	EC:1.14.99.65
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	unknown	EC:1.14.99.66
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	unknown	EC:1.14.99.67
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	unknown	EC:1.14.99.68
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	unknown	EC:1.14.99.69
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Miscellaneous	unknown	EC:1.14.99.-
Oxidoreductases	Acting on paired donors, with incorporation or reduction of molecular oxygen	Acting on paired donors, with incorporation or reduction of molecular oxygen	unknown	EC:1.14.-.-
Oxidoreductases	Acting on superoxide as acceptor	Acting on superoxide as acceptor (only sub-subclass identified to date)	Superoxide dismutase	EC:1.15.1.1
Oxidoreductases	Acting on superoxide as acceptor	Acting on superoxide as acceptor (only sub-subclass identified to date)	Superoxide reductase	EC:1.15.1.2
Oxidoreductases	Oxidizing metal ions	With NAD+ or NADP+ as acceptor	Mercury(II) reductase	EC:1.16.1.1
Oxidoreductases	Oxidizing metal ions	With NAD+ or NADP+ as acceptor	unknown	EC:1.16.1.2
Oxidoreductases	Oxidizing metal ions	With NAD+ or NADP+ as acceptor	unknown	EC:1.16.1.4
Oxidoreductases	Oxidizing metal ions	With NAD+ or NADP+ as acceptor	unknown	EC:1.16.1.6
Oxidoreductases	Oxidizing metal ions	With NAD+ or NADP+ as acceptor	unknown	EC:1.16.1.7
Oxidoreductases	Oxidizing metal ions	With NAD+ or NADP+ as acceptor	[Methionine synthase] reductase	EC:1.16.1.8
Oxidoreductases	Oxidizing metal ions	With NAD+ or NADP+ as acceptor	Ferric-chelate reductase (NADPH)	EC:1.16.1.9
Oxidoreductases	Oxidizing metal ions	With NAD+ or NADP+ as acceptor	Ferric-chelate reductase (NAD(P)H)	EC:1.16.1.10
Oxidoreductases	Oxidizing metal ions	With NAD+ or NADP+ as acceptor	unknown	EC:1.16.1.-
Oxidoreductases	Oxidizing metal ions	With oxygen as acceptor	Ferroxidase	EC:1.16.3.1
Oxidoreductases	Oxidizing metal ions	With oxygen as acceptor	Bacterial non-heme ferritin	EC:1.16.3.2
Oxidoreductases	Oxidizing metal ions	With oxygen as acceptor	unknown	EC:1.16.3.3
Oxidoreductases	Oxidizing metal ions	With flavin as acceptor	unknown	EC:1.16.8.-
Oxidoreductases	Oxidizing metal ions	With a copper protein as acceptor	unknown	EC:1.16.9.1
Oxidoreductases	Oxidizing metal ions	With NA physiological acceptors	unknown	EC:1.16.99.1
Oxidoreductases	Acting on CH or CH2 groups	With NAD+ or NADP+ as acceptor	CDP-4-dehydro-6-deoxyglucose reductase	EC:1.17.1.1
Oxidoreductases	Acting on CH or CH2 groups	With NAD+ or NADP+ as acceptor	Leucoanthocyanidin reductase	EC:1.17.1.3
Oxidoreductases	Acting on CH or CH2 groups	With NAD+ or NADP+ as acceptor	Xanthine dehydrogenase	EC:1.17.1.4
Oxidoreductases	Acting on CH or CH2 groups	With NAD+ or NADP+ as acceptor	unknown	EC:1.17.1.5
Oxidoreductases	Acting on CH or CH2 groups	With NAD+ or NADP+ as acceptor	4-hydroxy-tetrahydrodipicolinate reductase	EC:1.17.1.8
Oxidoreductases	Acting on CH or CH2 groups	With NAD+ or NADP+ as acceptor	unknown	EC:1.17.1.9
Oxidoreductases	Acting on CH or CH2 groups	With NAD+ or NADP+ as acceptor	unknown	EC:1.17.1.10
Oxidoreductases	Acting on CH or CH2 groups	With NAD+ or NADP+ as acceptor	unknown	EC:1.17.1.11
Oxidoreductases	Acting on CH or CH2 groups	With a cytochrome as acceptor	Nicotinate dehydrogenase (cytochrome)	EC:1.17.2.1
Oxidoreductases	Acting on CH or CH2 groups	With a cytochrome as acceptor	unknown	EC:1.17.2.2
Oxidoreductases	Acting on CH or CH2 groups	With a cytochrome as acceptor	unknown	EC:1.17.2.3
Oxidoreductases	Acting on CH or CH2 groups	With oxygen as acceptor	unknown	EC:1.17.3.1
Oxidoreductases	Acting on CH or CH2 groups	With oxygen as acceptor	Xanthine oxidase	EC:1.17.3.2
Oxidoreductases	Acting on CH or CH2 groups	With oxygen as acceptor	unknown	EC:1.17.3.3
Oxidoreductases	Acting on CH or CH2 groups	With oxygen as acceptor	unknown	EC:1.17.3.4
Oxidoreductases	Acting on CH or CH2 groups	With a disulfide as acceptor	Ribonucleoside-diphosphate reductase	EC:1.17.4.1
Oxidoreductases	Acting on CH or CH2 groups	With a disulfide as acceptor	Ribonucleoside-triphosphate reductase	EC:1.17.4.2
Oxidoreductases	Acting on CH or CH2 groups	With a disulfide as acceptor	Vitamin-K-epoxide reductase (warfarin-sensitive)	EC:1.17.4.4
Oxidoreductases	Acting on CH or CH2 groups	With a disulfide as acceptor	unknown	EC:1.17.4.5
Oxidoreductases	Acting on CH or CH2 groups	With a quinone or similar compound as acceptor	Phenylacetyl-CoA dehydrogenase	EC:1.17.5.1
Oxidoreductases	Acting on CH or CH2 groups	With a quinone or similar compound as acceptor	unknown	EC:1.17.5.2
Oxidoreductases	Acting on CH or CH2 groups	With a quinone or similar compound as acceptor	unknown	EC:1.17.5.3
Oxidoreductases	Acting on CH or CH2 groups	With an iron-sulfur protein as acceptor	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (ferredoxin)	EC:1.17.7.1
Oxidoreductases	Acting on CH or CH2 groups	With an iron-sulfur protein as acceptor	7-hydroxymethyl chlorophyll a reductase	EC:1.17.7.2
Oxidoreductases	Acting on CH or CH2 groups	With an iron-sulfur protein as acceptor	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (flavodoxin)	EC:1.17.7.3
Oxidoreductases	Acting on CH or CH2 groups	With an iron-sulfur protein as acceptor	unknown	EC:1.17.7.4
Oxidoreductases	Acting on CH or CH2 groups	With a flavin as acceptor	unknown	EC:1.17.8.1
Oxidoreductases	Acting on CH or CH2 groups	unknown	unknown	EC:1.17.9.1
Oxidoreductases	Acting on CH or CH2 groups	unknown	unknown	EC:1.17.9.2
Oxidoreductases	Acting on CH or CH2 groups	With other, known, physiological acceptors	unknown	EC:1.17.98.2
Oxidoreductases	Acting on CH or CH2 groups	With other, known, physiological acceptors	unknown	EC:1.17.98.3
Oxidoreductases	Acting on CH or CH2 groups	With other, known, physiological acceptors	unknown	EC:1.17.98.4
Oxidoreductases	Acting on CH or CH2 groups	With other, known, physiological acceptors	unknown	EC:1.17.98.-
Oxidoreductases	Acting on CH or CH2 groups	With NA physiological acceptors	Ethylbenzene hydroxylase	EC:1.17.99.2
Oxidoreductases	Acting on CH or CH2 groups	With NA physiological acceptors	unknown	EC:1.17.99.3
Oxidoreductases	Acting on CH or CH2 groups	With NA physiological acceptors	unknown	EC:1.17.99.4
Oxidoreductases	Acting on CH or CH2 groups	With NA physiological acceptors	Epoxyqueuosine reductase	EC:1.17.99.6
Oxidoreductases	Acting on CH or CH2 groups	With NA physiological acceptors	unknown	EC:1.17.99.8
Oxidoreductases	Acting on CH or CH2 groups	With NA physiological acceptors	unknown	EC:1.17.99.9
Oxidoreductases	Acting on CH or CH2 groups	With NA physiological acceptors	unknown	EC:1.17.99.10
Oxidoreductases	Acting on CH or CH2 groups	With NA physiological acceptors	unknown	EC:1.17.99.11
Oxidoreductases	Acting on CH or CH2 groups	Acting on CH or CH2 groups	unknown	EC:1.17.-.-
Oxidoreductases	Acting on iron-sulfur proteins as donors	With NAD+ or NADP+ as acceptor	Rubredoxin--NAD(+) reductase	EC:1.18.1.1
Oxidoreductases	Acting on iron-sulfur proteins as donors	With NAD+ or NADP+ as acceptor	Ferredoxin--NADP(+) reductase	EC:1.18.1.2
Oxidoreductases	Acting on iron-sulfur proteins as donors	With NAD+ or NADP+ as acceptor	Ferredoxin--NAD(+) reductase	EC:1.18.1.3
Oxidoreductases	Acting on iron-sulfur proteins as donors	With NAD+ or NADP+ as acceptor	unknown	EC:1.18.1.4
Oxidoreductases	Acting on iron-sulfur proteins as donors	With NAD+ or NADP+ as acceptor	unknown	EC:1.18.1.5
Oxidoreductases	Acting on iron-sulfur proteins as donors	With NAD+ or NADP+ as acceptor	Adrenodoxin-NADP(+) reductase	EC:1.18.1.6
Oxidoreductases	Acting on iron-sulfur proteins as donors	With NAD+ or NADP+ as acceptor	specific)	EC:1.18.1.7
Oxidoreductases	Acting on iron-sulfur proteins as donors	With NAD+ or NADP+ as acceptor	unknown	EC:1.18.1.-
Oxidoreductases	Acting on iron-sulfur proteins as donors	With dinitrogen as acceptor	Nitrogenase	EC:1.18.6.1
Oxidoreductases	Acting on iron-sulfur proteins as donors	With dinitrogen as acceptor	unknown	EC:1.18.6.2
Oxidoreductases	Acting on reduced flavodoxin as donor	With NAD+ or NADP+ as acceptor	unknown	EC:1.19.1.1
Oxidoreductases	Acting on reduced flavodoxin as donor	With dinitrogen as acceptor	unknown	EC:1.19.6.1
Oxidoreductases	Acting on phosphorus or arsenic in donors	With NAD+ or NADP+ as acceptor	Phosphonate dehydrogenase	EC:1.20.1.1
Oxidoreductases	Acting on phosphorus or arsenic in donors	With a cytochrome as acceptor	unknown	EC:1.20.2.1
Oxidoreductases	Acting on phosphorus or arsenic in donors	With disulfide as acceptor	Arsenate reductase (glutaredoxin)	EC:1.20.4.1
Oxidoreductases	Acting on phosphorus or arsenic in donors	With disulfide as acceptor	unknown	EC:1.20.4.2
Oxidoreductases	Acting on phosphorus or arsenic in donors	With disulfide as acceptor	Mycoredoxin	EC:1.20.4.3
Oxidoreductases	Acting on phosphorus or arsenic in donors	With disulfide as acceptor	unknown	EC:1.20.4.4
Oxidoreductases	Acting on phosphorus or arsenic in donors	With a copper protein as acceptor	Arsenate reductase (azurin)	EC:1.20.9.1
Oxidoreductases	Acting on phosphorus or arsenic in donors	With NA physiological acceptors	unknown	EC:1.20.99.1
Oxidoreductases	Catalysing the reaction X-H + Y-H = X-Y	unknown	Iodotyrosine deiodinase	EC:1.21.1.1
Oxidoreductases	Catalysing the reaction X-H + Y-H = X-Y	unknown	unknown	EC:1.21.1.2
Oxidoreductases	Catalysing the reaction X-H + Y-H = X-Y	With oxygen as acceptor	Isopenicillin-N synthase	EC:1.21.3.1
Oxidoreductases	Catalysing the reaction X-H + Y-H = X-Y	With oxygen as acceptor	unknown	EC:1.21.3.2
Oxidoreductases	Catalysing the reaction X-H + Y-H = X-Y	With oxygen as acceptor	unknown	EC:1.21.3.3
Oxidoreductases	Catalysing the reaction X-H + Y-H = X-Y	With oxygen as acceptor	unknown	EC:1.21.3.4
Oxidoreductases	Catalysing the reaction X-H + Y-H = X-Y	With oxygen as acceptor	unknown	EC:1.21.3.5
Oxidoreductases	Catalysing the reaction X-H + Y-H = X-Y	With oxygen as acceptor	unknown	EC:1.21.3.6
Oxidoreductases	Catalysing the reaction X-H + Y-H = X-Y	With oxygen as acceptor	unknown	EC:1.21.3.7
Oxidoreductases	Catalysing the reaction X-H + Y-H = X-Y	With oxygen as acceptor	unknown	EC:1.21.3.8
Oxidoreductases	Catalysing the reaction X-H + Y-H = X-Y	With a disulfide as acceptor	D-proline reductase (dithiol)	EC:1.21.4.1
Oxidoreductases	Catalysing the reaction X-H + Y-H = X-Y	With a disulfide as acceptor	Glycine reductase	EC:1.21.4.2
Oxidoreductases	Catalysing the reaction X-H + Y-H = X-Y	With a disulfide as acceptor	unknown	EC:1.21.4.3
Oxidoreductases	Catalysing the reaction X-H + Y-H = X-Y	With a disulfide as acceptor	Betaine reductase	EC:1.21.4.4
Oxidoreductases	Catalysing the reaction X-H + Y-H = X-Y	With a disulfide as acceptor	unknown	EC:1.21.4.5
Oxidoreductases	Catalysing the reaction X-H + Y-H = X-Y	With other, known, physiological acceptors	Cyclic dehypoxanthinyl futalosine synthase	EC:1.21.98.1
Oxidoreductases	Catalysing the reaction X-H + Y-H = X-Y	With other, known, physiological acceptors	unknown	EC:1.21.98.2
Oxidoreductases	Catalysing the reaction X-H + Y-H = X-Y	With other, known, physiological acceptors	unknown	EC:1.21.98.3
Oxidoreductases	Catalysing the reaction X-H + Y-H = X-Y	With other, known, physiological acceptors	unknown	EC:1.21.98.4
Oxidoreductases	Catalysing the reaction X-H + Y-H = X-Y	With NA physiological acceptors	unknown	EC:1.21.99.1
Oxidoreductases	Catalysing the reaction X-H + Y-H = X-Y	With NA physiological acceptors	unknown	EC:1.21.99.3
Oxidoreductases	Catalysing the reaction X-H + Y-H = X-Y	With NA physiological acceptors	unknown	EC:1.21.99.4
Oxidoreductases	Catalysing the reaction X-H + Y-H = X-Y	With NA physiological acceptors	unknown	EC:1.21.99.5
Oxidoreductases	Reducing C-O-C group as acceptor	With NADH or NADPH as donor	unknown	EC:1.23.1.1
Oxidoreductases	Reducing C-O-C group as acceptor	With NADH or NADPH as donor	unknown	EC:1.23.1.2
Oxidoreductases	Reducing C-O-C group as acceptor	With NADH or NADPH as donor	unknown	EC:1.23.1.3
Oxidoreductases	Reducing C-O-C group as acceptor	With NADH or NADPH as donor	unknown	EC:1.23.1.4
Oxidoreductases	Reducing C-O-C group as acceptor	With NADH or NADPH as donor	unknown	EC:1.23.1.-
Oxidoreductases	Reducing C-O-C group as acceptor	With a quinone or similar compound as acceptor	Violaxanthin de-epoxidase	EC:1.23.5.1
Oxidoreductases	Other oxidoreductases	Sole sub-subclass for oxidoreductases that do not belong in the other subclasses	unknown	EC:1.97.1.1
Oxidoreductases	Other oxidoreductases	Sole sub-subclass for oxidoreductases that do not belong in the other subclasses	unknown	EC:1.97.1.2
Oxidoreductases	Other oxidoreductases	Sole sub-subclass for oxidoreductases that do not belong in the other subclasses	[Formate-C-acetyltransferase]-activating enzyme	EC:1.97.1.4
Oxidoreductases	Other oxidoreductases	Sole sub-subclass for oxidoreductases that do not belong in the other subclasses	Selenate reductase	EC:1.97.1.9
Oxidoreductases	Other oxidoreductases	Sole sub-subclass for oxidoreductases that do not belong in the other subclasses	unknown	EC:1.97.1.12
Oxidoreductases	Other oxidoreductases	Sole sub-subclass for oxidoreductases that do not belong in the other subclasses	unknown	EC:1.97.1.-
Oxidoreductases	Other oxidoreductases	Other oxidoreductases	unknown	EC:1.97.-.-
Oxidoreductases	unknown	unknown	unknown	EC:1.-.-.-
Transferases	Transferring one-carbon groups	Methyltransferases	Nicotinamide N-methyltransferase	EC:2.1.1.1
Transferases	Transferring one-carbon groups	Methyltransferases	Guanidinoacetate N-methyltransferase	EC:2.1.1.2
Transferases	Transferring one-carbon groups	Methyltransferases	unknown	EC:2.1.1.3
Transferases	Transferring one-carbon groups	Methyltransferases	Acetylserotonin O-methyltransferase	EC:2.1.1.4
Transferases	Transferring one-carbon groups	Methyltransferases	Betaine--homocysteine S-methyltransferase	EC:2.1.1.5
Transferases	Transferring one-carbon groups	Methyltransferases	Catechol O-methyltransferase	EC:2.1.1.6
Transferases	Transferring one-carbon groups	Methyltransferases	unknown	EC:2.1.1.7
Transferases	Transferring one-carbon groups	Methyltransferases	unknown	EC:2.1.1.8
Transferases	Transferring one-carbon groups	Methyltransferases	unknown	EC:2.1.1.9
Transferases	Transferring one-carbon groups	Methyltransferases	Homocysteine S-methyltransferase	EC:2.1.1.10
Transferases	Transferring one-carbon groups	Methyltransferases	Magnesium protoporphyrin IX methyltransferase	EC:2.1.1.11
Transferases	Transferring one-carbon groups	Methyltransferases	Methionine S-methyltransferase	EC:2.1.1.12
Transferases	Transferring one-carbon groups	Methyltransferases	Methionine synthase	EC:2.1.1.13
