level1	level2	level3	Name	gene_family
Function unknown	NA	NA	Uncharacterized conserved protein, PKD repeat domain	COG3291
Function unknown	NA	NA	Uncharacterized conserved protein, DUF2267 family	COG5502
Function unknown	NA	NA	Predicted outer membrane lipoprotein	COG4890
Function unknown	NA	NA	Uncharacterized conserved protein	COG4891
Function unknown	NA	NA	Uncharacterized conserved protein	COG3295
Function unknown	NA	NA	Uncharacterized membrane protein YjcL	COG5505
Function unknown	NA	NA	Usg protein (tryptophan operon, function unknown)	COG5425
Function unknown	NA	NA	Uncharacterized conserved protein, contains DUF2130 domain	COG4487
Function unknown	NA	NA	Uncharacterized conserved protein, DUF2252 family	COG4320
Function unknown	NA	NA	Uncharacterized small protein, DUF1192 family	COG5509
Function unknown	NA	NA	Predicted small secreted protein	COG5510
Function unknown	NA	NA	Uncharacterized conserved protein YegP, UPF0339 family	COG3422
Function unknown	NA	NA	Uncharacterized membrane protein YbaN, DUF454 family	COG2832
Function unknown	NA	NA	Uncharacterized conserved protein, DUF799 domain	COG4380
Function unknown	NA	NA	Uncharacterized conserved protein, DUF1794 domain	COG5514
Function unknown	NA	NA	Uncharacterized conserved protein, DUF1737 domain	COG5515
Function unknown	NA	NA	Uncharacterized conserved protein AF1278, contains saccharopine dehydrogenase N-terminal (SDHN) domain	COG1915
Function unknown	NA	NA	Uncharacterized membrane protein	COG4905
Function unknown	NA	NA	Uncharacterized conserved protein, DUF1820 domain	COG4517
Function unknown	NA	NA	Uncharacterized membrane protein	COG4907
Function unknown	NA	NA	Uncharacterized conserved protein	COG4519
Function unknown	NA	NA	Uncharacterized membrane protein YjjP, DUF1212 family	COG2966
Function unknown	NA	NA	Uncharacterized membrane protein YwaF	COG5522
Function unknown	NA	NA	Uncharacterized conserved protein, DUF2203 domain	COG4911
Function unknown	NA	NA	Uncharacterized membrane protein	COG5395
Function unknown	NA	NA	Uncharacterized conserved protein MJ1451	COG4065
Function unknown	NA	NA	Uncharacterized conserved protein, DUF2256 family	COG4338
Function unknown	NA	NA	Uncharacterized membrane protein YqgA, affects biofilm formation	COG1811
Function unknown	NA	NA	Uncharacterized conserved protein, UPF0147 family	COG1698
Function unknown	NA	NA	Uncharacterized conserved protein	COG4916
Function unknown	NA	NA	Uncharacterized membrane protein	COG5528
Function unknown	NA	NA	Uncharacterized membrane protein	COG5530
Function unknown	NA	NA	Uncharacterized conserved protein MJ0501	COG4073
Function unknown	NA	NA	Uncharacterized conserved protein YfdQ, DUF2303 family	COG5532
Function unknown	NA	NA	Uncharacterized conserved protein, DUF2209 domain	COG4921
Function unknown	NA	NA	PII-like insert in the uncharacterized protein YqfO, YbgI/NIF3 family	COG3323
Function unknown	NA	NA	Uncharacterized conserved protein YifN, PemK superfamily	COG3692
Function unknown	NA	NA	Uncharacterized conserved protein	COG4924
Function unknown	NA	NA	Uncharacterized membrane protein YsdA, DUF1294 family	COG3326
Function unknown	NA	NA	Uncharacterized conserved protein, DUF473 domain	COG1935
Function unknown	NA	NA	Uncharacterized conserved protein YciU, UPF0263 family	COG3099
Function unknown	NA	NA	Uncharacterized membrane protein, UPF0136 family	COG5548
Function unknown	NA	NA	Uncharacterized protein, UPF0437 family	COG5420
Function unknown	NA	NA	Uncharacterized membrane protein	COG3815
Function unknown	NA	NA	Uncharacterized conserved protein YpuA, DUF1002 family	COG4086
Function unknown	NA	NA	Uncharacterized membrane protein	COG3819
Function unknown	NA	NA	Uncharacterized conserved protein YijF, DUF1287 family	COG3738
Function unknown	NA	NA	Uncharacterized membrane protein MJ1443, UPF0132 family	COG4818
Function unknown	NA	NA	Uncharacterized membrane protein	COG4089
Function unknown	NA	NA	Uncharacterized conserved protein, glycosyltransferase A (GT-A) superfamily, DUF2064 family	COG3222
Function unknown	NA	NA	Uncharacterized conserved protein, DUF1223 domain	COG5429
Function unknown	NA	NA	Uncharacterized conserved protein, DUF2325 domain	COG4378
Function unknown	NA	NA	Uncharacterized sporulation protein YozQ	COG5876
Function unknown	NA	NA	Uncharacterized conserved protein, DUF1853 domain	COG3782
Function unknown	NA	NA	Uncharacterized membrane protein	COG5473
Function unknown	NA	NA	Uncharacterized conserved protein CPn0794, contains PKD-like HAF repeats	COG5563
Function unknown	NA	NA	Uncharacterized conserved protein	COG4944
Function unknown	NA	NA	Predicted TIM-barrel enzyme	COG5564
Function unknown	NA	NA	Uncharacterized membrane protein	COG5438
Function unknown	NA	NA	Uncharacterized short protein YbdD, DUF466 family	COG2879
Function unknown	NA	NA	Uncharacterized membrane protein	COG2324
Function unknown	NA	NA	Uncharacterized membrane protein	COG3235
Function unknown	NA	NA	Uncharacterized conserved protein, DUF1501 family	COG4102
Function unknown	NA	NA	Uncharacterized membrane-anchored protein	COG4949
Function unknown	NA	NA	Uncharacterized conserved protein YjbJ, UPF0337 family	COG3237
Function unknown	NA	NA	Uncharacterized conserved protein	COG4951
Function unknown	NA	NA	Uncharacterized membrane protein YwzB	COG4836
Function unknown	NA	NA	Uncharacterized conserved protein	COG1849
Function unknown	NA	NA	Uncharacterized conserved protein, DUF2000 domain	COG4954
Function unknown	NA	NA	Uncharacterized conserved protein YpbB, contains C-terminal HTH domain	COG4955
Function unknown	NA	NA	Uncharacterized conserved protein YfkK, UPF0435 family	COG4840
Function unknown	NA	NA	Predicted secreted protein	COG5451
Function unknown	NA	NA	Uncharacterized membrane protein, DUF441 family	COG2707
Function unknown	NA	NA	Uncharacterized conserved protein YezD	COG5583
Function unknown	NA	NA	Predicted secreted protein	COG5454
Function unknown	NA	NA	Uncharacterized conserved protein YcfJ, contains glycine zipper 2TM domain	COG3134
Function unknown	NA	NA	Uncharacterized conserved protein, DUF2073 family	COG3365
Function unknown	NA	NA	Uncharacterized membrane protein	COG3366
Function unknown	NA	NA	Uncharacterized conserved protein, DUF2175 family	COG4847
Function unknown	NA	NA	Uncharacterized conserved protein, DUF2390 domain	COG5589
Function unknown	NA	NA	Predicted DNA-binding protein AF1194, contains HTH domain, DUF2240 family	COG3612
Function unknown	NA	NA	Uncharacterized conserved protein, DUF2164 family	COG5460
Function unknown	NA	NA	Uncharacterized conserved protein YbaP, TraB family	COG3735
Function unknown	NA	NA	Uncharacterized membrane protein	COG4420
Function unknown	NA	NA	Small basic protein Sbp (function unknown), DUF1290 domain	COG3856
Function unknown	NA	NA	Uncharacterized conserved protein YydD, contains DUF2326 domain	COG5293
Function unknown	NA	NA	Uncharacterized conserved protein YqgQ, DUF910 family	COG4483
Function unknown	NA	NA	Uncharacterized membrane protein YfhO	COG4485
Function unknown	NA	NA	Uncharacterized membrane protein	COG4425
Function unknown	NA	NA	Uncharacterized conserved protein YbaA, DUF1428 family	COG5507
Function unknown	NA	NA	Uncharacterized conserved protein YdeI, YjbR/CyaY-like superfamily, DUF1801 family	COG4430
Function unknown	NA	NA	Uncharacterized conserved protein	COG4443
Function unknown	NA	NA	Uncharacterized conserved protein MTH_862	COG4090
Function unknown	NA	NA	Uncharacterized protein Ssr3000, DUF2288 family	COG5626
Function unknown	NA	NA	Uncharacterized membrane protein	COG4325
Function unknown	NA	NA	Uncharacterized conserved protein, DUF2097 domain	COG4013
Function unknown	NA	NA	Uncharacterized membrane protein, DUF1624 family	COG3503
Function unknown	NA	NA	Uncharacterized conserved protein	COG4288
Function unknown	NA	NA	Uncharacterized conserved protein, DUF2264 domain	COG4289
Function unknown	NA	NA	Uncharacterized conserved protein, UPF0335 family	COG3750
Function unknown	NA	NA	Predicted periplasmic lipoprotein	COG5618
Function unknown	NA	NA	Uncharacterized conserved protein, DUF2290 domain	COG5619
Function unknown	NA	NA	Uncharacterized conserved protein, DUF1851 domain	COG5620
Function unknown	NA	NA	Uncharacterized conserved protein, DUF596 domain	COG3792
Function unknown	NA	NA	Uncharacterized conserved protein, DUF2225 family	COG1655
Function unknown	NA	NA	Uncharacterized conserved protein YecT, DUF1311 family	COG3755
Function unknown	NA	NA	Uncharacterized conserved protein YceK	COG5645
Function unknown	NA	NA	Predicted metal-binding membrane protein	COG5486
Function unknown	NA	NA	Uncharacterized membrane protein	COG4984
Function unknown	NA	NA	Uncharacterized membrane protein	COG3759
Function unknown	NA	NA	Uncharacterized conserved protein YcfL	COG5633
Function unknown	NA	NA	Uncharacterized conserved protein Veg, DUF1021 family	COG4466
Function unknown	NA	NA	Uncharacterized conserved protein YukJ, DUF2278 family	COG5634
Function unknown	NA	NA	Uncharacterized conserved protein, DUF2247 domain	COG4304
Function unknown	NA	NA	Uncharacterized protein, contains SRPBCC domain	COG5637
Function unknown	NA	NA	Uncharacterized conserved protein YutD, DUF1027 family	COG4470
Function unknown	NA	NA	Uncharacterized conserved protein, DUF2248 family	COG4307
Function unknown	NA	NA	Uncharacterized conserved protein, DUF2384 family	COG5642
Function unknown	NA	NA	Uncharacterized membrane protein YcjF, UPF0283 family	COG3768
Function unknown	NA	NA	Uncharacterized conserved protein	COG5556
Function unknown	NA	NA	Uncharacterized protein CV0675, UCP033623 family	COG4994
Function unknown	NA	NA	Uncharacterized conserved protein, contains CHAT domain	COG4995
Function unknown	NA	NA	Uncharacterized conserved protein, DUF2169 domain	COG5351
Function unknown	NA	NA	Uncharacterized membrane protein	COG5650
Function unknown	NA	NA	PPE-repeat protein	COG5651
Function unknown	NA	NA	VanZ-like family protein (function unknown)	COG5652
Function unknown	NA	NA	Uncharacterized conserved protein	COG5135
Function unknown	NA	NA	Uncharacterized membrane-anchored protein YhcB, DUF1043 family	COG3105
Function unknown	NA	NA	Uncharacterized membrane protein YeiB	COG2311
Function unknown	NA	NA	vWFA (von Willebrand factor type A) domain-containing protein	COG5148
Function unknown	NA	NA	Uncharacterized conserved protein YktB, UPF0637 family	COG4493
Function unknown	NA	NA	Uncharacterized protein, contains DUF2272 domain	COG4322
Function unknown	NA	NA	Uncharacterized conserved protein YihD, DUF1040 family	COG3084
Function unknown	NA	NA	Uncharacterized conserved protein	COG4337
Function unknown	NA	NA	Uncharacterized conserved protein, DUF2093 domain	COG3908
Function unknown	NA	NA	Uncharacterized protein, contains ferritin-like DUF455 domain	COG2833
Function unknown	NA	NA	Uncharacterized conserved protein, DUF2126 family	COG4196
Function unknown	NA	NA	Uncharacterized conserved protein YhbP, UPF0306 family	COG3787
Function unknown	NA	NA	Uncharacterized conserved protein	COG4904
Function unknown	NA	NA	Uncharacterized conserved protein YgfB, UPF0149 family	COG3079
Function unknown	NA	NA	Uncharacterized conserved protein YjfI, DUF2170 family	COG3789
Function unknown	NA	NA	Predicted membrane protein, encoded in cydAB operon	COG3790
Function unknown	NA	NA	Uncharacterized conserved protein YejL, UPF0352 family	COG3082
Function unknown	NA	NA	Uncharacterized conserved protein YfaT, DUF1175 family	COG3234
Function unknown	NA	NA	Uncharacterized conserved protein, DUF2345 family	COG4253
Function unknown	NA	NA	Uncharacterized conserved protein	COG4544
Function unknown	NA	NA	Uncharacterized conserved protein YqfB, UPF0267 family	COG3097
Function unknown	NA	NA	Uncharacterized conserved protein	COG4530
Function unknown	NA	NA	Uncharacterized conserved protein, DUF166 domain	COG1810
Function unknown	NA	NA	Uncharacterized conserved protein	COG4067
Function unknown	NA	NA	Uncharacterized conserved protein	COG5400
Function unknown	NA	NA	Myosin-crossreactive antigen  (function unknown)	COG4716
Function unknown	NA	NA	Uncharacterized conserved protein YhaN, contains AAA domain	COG4717
Function unknown	NA	NA	Uncharacterized conserved protein	COG4223
Function unknown	NA	NA	Uncharacterized conserved protein YnzC, UPF0291/DUF896 family	COG4224
Function unknown	NA	NA	Uncharacterized conserved protein YaeQ, suppresses RfaH defect	COG4681
Function unknown	NA	NA	Uncharacterized membrane protein YpjA	COG4347
Function unknown	NA	NA	SH3-like domain	COG3807
Function unknown	NA	NA	Uncharacterized conserved protein YybS, DUF2232 family	COG4241
Function unknown	NA	NA	Uncharacterized membrane protein, UPF0182 family	COG1615
Function unknown	NA	NA	Uncharacterized conserved protein YqcC, DUF446 family	COG3098
Function unknown	NA	NA	Uncharacterized membrane protein YeiH	COG2860
Function unknown	NA	NA	Uncharacterized conserved protein YcgL, UPF0745 family	COG3100
Function unknown	NA	NA	Uncharacterized membrane-anchored protein	COG4929
Function unknown	NA	NA	Uncharacterized conserved protein BH1414	COG3330
Function unknown	NA	NA	Uncharacterized conserved protein, DUF1285 family	COG3816
Function unknown	NA	NA	Uncharacterized conserved protein, DUF2251 domain	COG4316
Function unknown	NA	NA	Uncharacterized conserved protein YxeA, DUF1093 family	COG5294
Function unknown	NA	NA	Uncharacterized membrane protein	COG4371
Function unknown	NA	NA	Uncharacterized conserved protein, DUF2277 domain	COG5552
Function unknown	NA	NA	Uncharacterized conserved protein YcbK, DUF882 family	COG3108
Function unknown	NA	NA	Uncharacterized conserved protein, DUF2255 domain	COG4334
Function unknown	NA	NA	Uncharacterized conserved protein	COG4408
Function unknown	NA	NA	Uncharacterized conserved protein	COG4255
Function unknown	NA	NA	Uncharacterized conserved protein, cupin superfamily	COG3837
Function unknown	NA	NA	Uncharacterized conserved protein	COG2958
Function unknown	NA	NA	Uncharacterized conserved protein, DUF1800 family	COG5267
Function unknown	NA	NA	Uncharacterized conserved protein, contains a phytase-like domain	COG4246
Function unknown	NA	NA	Uncharacterized protein MTH814, DUF2098 family	COG4014
Function unknown	NA	NA	Spore maturation protein SpmB (function unknown)	COG0700
Function unknown	NA	NA	Uncharacterized N-terminal domain of tricorn protease, contains WD40 repeats	COG4946
Function unknown	NA	NA	Uncharacterized membrane protein	COG4291
Function unknown	NA	NA	Uncharacterized conserved protein	COG5255
Function unknown	NA	NA	Uncharacterized conserved protein, DUF1802 family	COG4293
Function unknown	NA	NA	Uncharacterized conserved protein YlbG, UPF0298 family	COG4471
Function unknown	NA	NA	Uncharacterized conserved protein, UPF0276 family	COG3220
Function unknown	NA	NA	Uncharacterized membrane protein YjgN, DUF898 family	COG4269
Function unknown	NA	NA	Uncharacterized membrane protein	COG4270
Function unknown	NA	NA	Uncharacterized conserved protein YfbU, UPF0304 family	COG3013
Function unknown	NA	NA	Uncharacterized conserved protein, contains Zn-finger domain of CDGSH type	COG3369
Function unknown	NA	NA	Uncharacterized conserved protein, DUF4810 domain	COG4259
Function unknown	NA	NA	Uncharacterized conserved protein, DUF211 domain	COG1888
Function unknown	NA	NA	Uncharacterized conserved protein, DUF1810 family	COG5579
Function unknown	NA	NA	Uncharacterized membrane protein YheB, UPF0754 family	COG4399
Function unknown	NA	NA	Uncharacterized conserved protein YceH, UPF0502 family	COG3132
Function unknown	NA	NA	Uncharacterized conserved protein YtzB	COG5584
Function unknown	NA	NA	Uncharacterized conserved protein, DUF779 family	COG3564
Function unknown	NA	NA	Uncharacterized protein, contains DUF3084 domain	COG4372
Function unknown	NA	NA	Uncharacterized conserved protein, DUF1150 family	COG5568
Function unknown	NA	NA	Uncharacterized membrane protein, DUF485 family	COG3162
Function unknown	NA	NA	Uncharacterized conserved protein, UPF0212 family	COG1885
Function unknown	NA	NA	Uncharacterized conserved protein YwlG, UPF0340 family	COG4475
Function unknown	NA	NA	Uncharacterized membrane protein	COG4393
Function unknown	NA	NA	Uncharacterized conserved protein, contains metal-binding DGC domain	COG4273
Function unknown	NA	NA	Uncharacterized conserved protein	COG5352
Function unknown	NA	NA	Uncharacterized conserved protein YgiB, UPF0441/DUF1190 family, involved in bioifilm formation	COG5463
Function unknown	NA	NA	Uncharacterized conserved protein YigE, DUF2233 family	COG3698
Function unknown	NA	NA	Uncharacterized conserved protein	COG4370
Function unknown	NA	NA	Uncharacterized conserved protein	COG4423
Function unknown	NA	NA	Low temperature requirement protein LtrA (function unknown)	COG4292
Function unknown	NA	NA	Uncharacterized conserved protein, DUF1643 domain	COG4333
Function unknown	NA	NA	Uncharacterized membrane protein	COG4541
Function unknown	NA	NA	Uncharacterized membrane protein YcfT	COG4763
Function unknown	NA	NA	Uncharacterized conserved protein, DUF2333 domain	COG5345
Function unknown	NA	NA	Uncharacterized conserved protein, DUF4440 domain	COG4460
Function unknown	NA	NA	Uncharacterized conserved protein, contains Zn-finger domain of CHY type	COG4357
Function unknown	NA	NA	Uncharacterized membrane protein YtjA, UPF0391 family	COG5487
Function unknown	NA	NA	Uncharacterized membrane protein YccF, DUF307 family	COG3304
Function unknown	NA	NA	Uncharacterized conserved protein YeaO, DUF488 family	COG3189
Function unknown	NA	NA	Uncharacterized conserved protein	COG4509
Function unknown	NA	NA	Uncharacterized membrane protein, DUF1361 domain	COG4330
Function unknown	NA	NA	Uncharacterized membrane protein, DUF2127 domain	COG4331
Function unknown	NA	NA	Uncharacterized conserved protein, UPF0280 family, ApbE superfamily	COG2122
Function unknown	NA	NA	Uncharacterized conserved protein, DUF2330 domain	COG4402
Function unknown	NA	NA	Small periplasmic lipoprotein YifL (function unknown)	COG5567
Function unknown	NA	NA	Virulence-associated protein VagC (function unknown)	COG4456
Function unknown	NA	NA	Uncharacterized conserved protein, DUF2322 domain	COG4390
Function unknown	NA	NA	Uncharacterized membrane protein	COG5346
Function unknown	NA	NA	Uncharacterized protein, contains GIY-YIG domain	COG3680
Function unknown	NA	NA	Uncharacterized conserved protein, DUF3820 family	COG3530
Function unknown	NA	NA	Uncharacterized membrane protein	COG5488
Function unknown	NA	NA	Uncharacterized membrane protein YesL	COG5578
Function unknown	NA	NA	Predicted lipoprotein with conserved Yx(FWY)xxD motif (function unknown)	COG4315
Function unknown	NA	NA	Uncharacterized conserved protein, DUF1684 family	COG3358
Function unknown	NA	NA	Uncharacterized membrane protein, DUF2061 family	COG3205
Function unknown	NA	NA	Uncharacterized membrane protein YcaP, DUF421 family	COG2323
Function unknown	NA	NA	Uncharacterized conserved protein, DUF1062 domain	COG4332
Function unknown	NA	NA	Uncharacterized metal-binding protein, DUF2103 family	COG4031
Function unknown	NA	NA	Uncharacterized conserved protein YqjF, DUF2071 family	COG3361
Function unknown	NA	NA	Uncharacterized conserved protein	COG5410
Function unknown	NA	NA	Uncharacterized conserved protein YcsI, UPF0317/DUF1446 family	COG4336
Function unknown	NA	NA	Uncharacterized conserved protein, contains GBA2_N and DUF608 domains	COG4354
Function unknown	NA	NA	N-terminal domain of uncharacterized protein YciW (function unknown)	COG4950
Function unknown	NA	NA	Sulfur oxidation protein SoxY	COG5501
Function unknown	NA	NA	Uncharacterized conserved protein Alr0986	COG3329
Function unknown	NA	NA	Uncharacterized membrane protein YvlD, DUF360 family	COG1950
Function unknown	NA	NA	Uncharacterized conserved protein YozE, UPF0346 family	COG4479
Function unknown	NA	NA	Uncharacterized membrane protein	COG5480
Function unknown	NA	NA	Uncharacterized conserved protein	COG4111
Function unknown	NA	NA	Uncharacterized membrane protein	COG4803
Function unknown	NA	NA	Uncharacterized conserved protein, related to short-chain dehydrogenases	COG3268
Function unknown	NA	NA	Uncharacterized conserved protein, DUF1489 domain	COG5458
Function unknown	NA	NA	Uncharacterized lipoprotein YbaY	COG3126
Function unknown	NA	NA	Uncharacterized conserved protein, UPF0297 family	COG4472
Function unknown	NA	NA	Uncharacterized protein, contains Zn-finger domain	COG4391
Function unknown	NA	NA	Uncharacterized membrane protein	COG4478
Function unknown	NA	NA	Uncharacterized conserved protein YpiB, UPF0302 family	COG5582
Function unknown	NA	NA	Uncharacterized conserved protein YchJ, contains N- and C-terminal SEC-C domains	COG3012
Function unknown	NA	NA	Uncharacterized membrane protein YdcZ, DUF606 family	COG3238
Function unknown	NA	NA	Uncharacterized conserved protein	COG5452
Function unknown	NA	NA	Uncharacterized conserved protein, DUF2184 domain	COG4834
Function unknown	NA	NA	Uncharacterized conserved protein, DUF1326 domain	COG5588
Function unknown	NA	NA	Predicted secreted protein	COG5418
Function unknown	NA	NA	Uncharacterized membrane protein	COG5572
Function unknown	NA	NA	Uncharacterized conserved protein, DUF465 domain	COG5570
Function unknown	NA	NA	Uncharacterized conserved protein, contains SnoaL-like domain	COG4538
Function unknown	NA	NA	Uncharacterized conserved protein YfiM, DUF2279 family	COG5544
Function unknown	NA	NA	Uncharacterized membrane protein	COG5523
Function unknown	NA	NA	Predicted secreted protein	COG5497
Function unknown	NA	NA	Uncharacterized conserved protein, DUF2066 domain	COG3249
Function unknown	NA	NA	Uncharacterized conserved protein YbgA, DUF1722 family	COG3272
Function unknown	NA	NA	Uncharacterized membrane protein YhhN	COG3714
Signal transduction mechanisms	NA	NA	Acid stress protein IbaG/YrbA, BolA-like family	COG5007
Signal transduction mechanisms	NA	NA	Lipoprotein Med, regulator of KinD/Spo0A, PBP1-ABC superfamily, includes NupN	COG1744
Signal transduction mechanisms	NA	NA	Anti-anti-sigma regulatory factor (antagonist of anti-sigma factor)	COG1366
Signal transduction mechanisms	NA	NA	Signal-transduction protein containing cAMP-binding, CBS, and nucleotidyltransferase domains	COG2905
Signal transduction mechanisms	NA	NA	Extracellular (periplasmic) sensor domain CHASE (specificity unknown)	COG3322
Signal transduction mechanisms	NA	NA	Adenylate cyclase, class I	COG3072
Signal transduction mechanisms	NA	NA	Integral membrane sensor domain MASE1	COG3447
Signal transduction mechanisms	NA	NA	Protein-tyrosine phosphatase	COG2453
Signal transduction mechanisms	NA	NA	Extracellular (periplasmic) sensor domain CHASE (specificity unknown)	COG3452
Signal transduction mechanisms	NA	NA	Cyclic di-AMP phosphodiesterase GdpP, contains GGDEF-like and DHH domains	COG3887
Signal transduction mechanisms	NA	NA	S-ribosylhomocysteine lyase LuxS, autoinducer biosynthesis	COG1854
Signal transduction mechanisms	NA	NA	Protein tyrosine phosphatase	COG5599
Signal transduction mechanisms	NA	NA	Sensor histidine kinase WalK	COG5002
Signal transduction mechanisms	NA	NA	Signal transduction protein containing GAF and PtsI domains	COG3605
Signal transduction mechanisms	NA	NA	Signal transduction histidine kinase regulating C4-dicarboxylate transport system	COG4191
Signal transduction mechanisms	NA	NA	Predicted regulator of Ras-like GTPase activity, Roadblock/LC7/MglB family	COG2018
Signal transduction mechanisms	NA	NA	Signaling protein combining a Ser/Thr protein kinase domain and the GUN4/Ycf53 porphyrin-binding domain	COG5752
Signal transduction mechanisms	NA	NA	Chemotaxis protein histidine kinase CheA	COG0643
Signal transduction mechanisms	NA	NA	Phosphohistidine phosphatase SixA	COG2062
Signal transduction mechanisms	NA	NA	Chemotaxis receptor (MCP) glutamine deamidase CheD	COG1871
Signal transduction mechanisms	NA	NA	Cyclic di-GMP metabolism protein, combines GGDEF and EAL domains with a 6TM membrane domain	COG5001
Signal transduction mechanisms	NA	NA	Putative lipoate-binding regulatory protein, UPF0250 family	COG2921
Signal transduction mechanisms	NA	NA	Sensor histidine kinase DipB regulating citrate/malate metabolism	COG3290
Signal transduction mechanisms	NA	NA	Periplasmic ligand-binding sensor domain	COG3292
Signal transduction mechanisms	NA	NA	Chlorophyll biosynthesis regulator GUN4/Ycf53 domain	COG5750
Signal transduction mechanisms	NA	NA	Phosphohistidine swiveling domain of PEP-utilizing enzymes	COG3848
Signal transduction mechanisms	NA	NA	Membrane protein LiaF, inhibitor of the LiaRS two-component envelope stress sensory system	COG4758
Signal transduction mechanisms	NA	NA	Heme-binding protein HbpS, GlcG/HbpS family	COG3193
Signal transduction mechanisms	NA	NA	RseC, positive regulator of sigma E activity	COG3086
Signal transduction mechanisms	NA	NA	Signal transduction histidine kinase NtrY involved in nitrogen fixation and metabolism regulation	COG5000
Signal transduction mechanisms	NA	NA	Predicted Ser/Thr protein kinase	COG2112
Signal transduction mechanisms	NA	NA	Methylase of chemotaxis methyl-accepting proteins	COG1352
Signal transduction mechanisms	NA	NA	Protein-tyrosine-phosphatase	COG0394
Signal transduction mechanisms	NA	NA	Phosphotransferase subunit DhaM of the dihydroxyacetone kinase DhaKLM complex, contains PTS-EIIA, HPr, and PEP-utilizing domains	COG3412
Signal transduction mechanisms	NA	NA	Nitric oxide response protein NnrS	COG3213
Signal transduction mechanisms	NA	NA	3'-5' exonuclease KapD, inhibitor of KinA-controlled sporulation	COG5018
Signal transduction mechanisms	NA	NA	MHYT domain, NO-binding membrane sensor	COG3300
Signal transduction mechanisms	NA	NA	Anti-sigma-YlaC factor YlaD, contains Zn-finger domain	COG5660
Signal transduction mechanisms	NA	NA	Methyl-accepting chemotaxis protein (MCP)	COG0840
Signal transduction mechanisms	NA	NA	Predicted FMN-binding regulatory protein PaiB	COG2808
Signal transduction mechanisms	NA	NA	Membrane proteinase PrsW, cleaves anti-sigma factor RsiW, M82 family	COG2339
Signal transduction mechanisms	NA	NA	CBS-domain-containing membrane protein	COG3448
Signal transduction mechanisms	NA	NA	Stress response protein SCP2	COG2310
Signal transduction mechanisms	NA	NA	RseA, negative regulator of sigma E activity	COG3073
Signal transduction mechanisms	NA	NA	Signal transduction histidine kinase	COG4564
Signal transduction mechanisms	NA	NA	Signal transduction histidine kinase UhpB, glucose-6-phosphate specific	COG3851
Signal transduction mechanisms	NA	NA	Signal transduction histidine kinase ComP	COG4585
Signal transduction mechanisms	NA	NA	Cyclic di-AMP synthase regulator CdaR, YbbR domain	COG4856
Signal transduction mechanisms	NA	NA	HD-GYP domain, c-di-GMP phosphodiesterase class II (or its inactivated variant)	COG2206
Signal transduction mechanisms; Intracellular trafficking, secretion, and vesicular transport	NA	NA	Regulator of T6SS expression TagF, TagF/ImpM/SciT family (unrelated to teichoic acid polymerase TagF of B.subtilis, COG1887)	COG3913
Signal transduction mechanisms	NA	NA	DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains	COG2204
Signal transduction mechanisms	NA	NA	HD-like signal output (HDOD) domain, no enzymatic activity	COG1639
Signal transduction mechanisms	NA	NA	c-di-GMP phosphodiesterase YuxH/PdeH, contains EAL and HDOD domains	COG3434
Signal transduction mechanisms	NA	NA	N-acyl-homoserine lactone synthase LasI (autoinducer biosynthesis)	COG3916
Signal transduction mechanisms	NA	NA	Histidine phosphotransfer protein ChpT, HPt domain	COG5385
Signal transduction mechanisms	NA	NA	Diadenosine tetraphosphatase ApaH/serine/threonine protein phosphatase, PP2A family	COG0639
Signal transduction mechanisms	NA	NA	c-di-AMP synthetase, contains DisA_N domain	COG1624
Signal transduction mechanisms; Defense mechanisms	NA	NA	Cyclopropanoid cyclopropyl hydrolase, GyrI-like domain	COG4832
Signal transduction mechanisms	NA	NA	Fermentation-respiration switch esterase FrsA, DUF1100 family	COG1073
Signal transduction mechanisms	NA	NA	Archaeal chemotaxis protein CheF	COG2469
Signal transduction mechanisms	NA	NA	Signal transduction histidine kinase NtrB, nitrogen specific	COG3852
Signal transduction mechanisms	NA	NA	Photosynthetic regulator, contains GUN4/Ycf53 domain and N-terminal all-alpha domain	COG5751
Signal transduction mechanisms	NA	NA	Predicted Ser/Thr protein kinase	COG2766
Signal transduction mechanisms	NA	NA	Phosphate starvation-inducible protein PhoH, predicted ATPase	COG1702
Signal transduction mechanisms	NA	NA	Regulator of sirC expression, contains transglutaminase-like and TPR domains	COG2912
Signal transduction mechanisms	NA	NA	K+-sensing histidine kinase KdpD	COG2205
Signal transduction mechanisms	NA	NA	Hemerythrin	COG2703
Signal transduction mechanisms; Intracellular trafficking, secretion, and vesicular transport	NA	NA	Predicted component of the type VI protein secretion system, contains a FHA domain	COG3456
Signal transduction mechanisms	NA	NA	sRNA-binding protein ProQ	COG3109
Signal transduction mechanisms; Mobilome: prophages, transposons	NA	NA	Regulator of phage lambda lysogenization HflD, binds to CII and stimulates its degradation	COG2915
Signal transduction mechanisms	NA	NA	Membrane regulatory protein PfoR, PTS_EIIC_2 domain (does not regulate perfringolysin expression)	COG3641
Signal transduction mechanisms	NA	NA	GAF domain	COG2203
Signal transduction mechanisms	NA	NA	Serine/threonine protein kinase	COG0515
Signal transduction mechanisms	NA	NA	Serine/threonine protein kinase HipA, toxin component of the HipAB toxin-antitoxin module	COG3550
Signal transduction mechanisms	NA	NA	Ca2+-binding protein, EF-hand superfamily	COG5126
