level1	level2	level3	Name	gene_family
Transferases	Transferring nitrogenous groups	Transaminases	unknown	EC:2.6.1.73
Transferases	Transferring nitrogenous groups	Transaminases	unknown	EC:2.6.1.74
Transferases	Transferring nitrogenous groups	Transaminases	unknown	EC:2.6.1.75
Transferases	Transferring nitrogenous groups	Transaminases	Diaminobutyrate--2-oxoglutarate transaminase	EC:2.6.1.76
Transferases	Transferring nitrogenous groups	Transaminases	Taurine--pyruvate aminotransferase	EC:2.6.1.77
Transferases	Transferring nitrogenous groups	Transaminases	Aspartate--prephenate aminotransferase	EC:2.6.1.78
Transferases	Transferring nitrogenous groups	Transaminases	Glutamate--prephenate aminotransferase	EC:2.6.1.79
Transferases	Transferring nitrogenous groups	Transaminases	unknown	EC:2.6.1.80
Transferases	Transferring nitrogenous groups	Transaminases	Succinylornithine transaminase	EC:2.6.1.81
Transferases	Transferring nitrogenous groups	Transaminases	Putrescine aminotransferase	EC:2.6.1.82
Transferases	Transferring nitrogenous groups	Transaminases	LL-diaminopimelate aminotransferase	EC:2.6.1.83
Transferases	Transferring nitrogenous groups	Transaminases	Arginine--pyruvate transaminase	EC:2.6.1.84
Transferases	Transferring nitrogenous groups	Transaminases	Aminodeoxychorismate synthase	EC:2.6.1.85
Transferases	Transferring nitrogenous groups	Transaminases	2-amino-4-deoxychorismate synthase	EC:2.6.1.86
Transferases	Transferring nitrogenous groups	Transaminases	UDP-4-amino-4-deoxy-L-arabinose aminotransferase	EC:2.6.1.87
Transferases	Transferring nitrogenous groups	Transaminases	unknown	EC:2.6.1.88
Transferases	Transferring nitrogenous groups	Transaminases	unknown	EC:2.6.1.89
Transferases	Transferring nitrogenous groups	Transaminases	unknown	EC:2.6.1.90
Transferases	Transferring nitrogenous groups	Transaminases	UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase	EC:2.6.1.92
Transferases	Transferring nitrogenous groups	Transaminases	Neamine transaminase	EC:2.6.1.93
Transferases	Transferring nitrogenous groups	Transaminases	2'-deamino-2'-hydroxyneamine transaminase	EC:2.6.1.94
Transferases	Transferring nitrogenous groups	Transaminases	Neomycin C transaminase	EC:2.6.1.95
Transferases	Transferring nitrogenous groups	Transaminases	4-aminobutyrate--pyruvate transaminase	EC:2.6.1.96
Transferases	Transferring nitrogenous groups	Transaminases	Archaeosine synthase	EC:2.6.1.97
Transferases	Transferring nitrogenous groups	Transaminases	UDP-2-acetamido-2-deoxy-ribo-hexuluronate aminotransferase	EC:2.6.1.98
Transferases	Transferring nitrogenous groups	Transaminases	L-tryptophan--pyruvate aminotransferase	EC:2.6.1.99
Transferases	Transferring nitrogenous groups	Transaminases	L-glutamine:2-deoxy-scyllo-inosose aminotransferase	EC:2.6.1.100
Transferases	Transferring nitrogenous groups	Transaminases	L-glutamine:3-amino-2,3-dideoxy-scyllo-inosose aminotransferase	EC:2.6.1.101
Transferases	Transferring nitrogenous groups	Transaminases	GDP-perosamine synthase	EC:2.6.1.102
Transferases	Transferring nitrogenous groups	Transaminases	(S)-3,5-dihydroxyphenylglycine transaminase	EC:2.6.1.103
Transferases	Transferring nitrogenous groups	Transaminases	3-dehydro-glucose-6-phosphate--glutamate transaminase	EC:2.6.1.104
Transferases	Transferring nitrogenous groups	Transaminases	Lysine--8-amino-7-oxononanoate transaminase	EC:2.6.1.105
Transferases	Transferring nitrogenous groups	Transaminases	dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose transaminase	EC:2.6.1.106
Transferases	Transferring nitrogenous groups	Transaminases	unknown	EC:2.6.1.107
Transferases	Transferring nitrogenous groups	Transaminases	unknown	EC:2.6.1.108
Transferases	Transferring nitrogenous groups	Transaminases	8-amino-3,8-dideoxy-alpha-D-manno-octulosonate transaminase	EC:2.6.1.109
Transferases	Transferring nitrogenous groups	Transaminases	unknown	EC:2.6.1.110
Transferases	Transferring nitrogenous groups	Transaminases	unknown	EC:2.6.1.111
Transferases	Transferring nitrogenous groups	Transaminases	unknown	EC:2.6.1.112
Transferases	Transferring nitrogenous groups	Transaminases	unknown	EC:2.6.1.113
Transferases	Transferring nitrogenous groups	Transaminases	unknown	EC:2.6.1.114
Transferases	Transferring nitrogenous groups	Transaminases	unknown	EC:2.6.1.115
Transferases	Transferring nitrogenous groups	Transaminases	unknown	EC:2.6.1.116
Transferases	Transferring nitrogenous groups	Transaminases	unknown	EC:2.6.1.117
Transferases	Transferring nitrogenous groups	Transaminases	unknown	EC:2.6.1.118
Transferases	Transferring nitrogenous groups	Transaminases	unknown	EC:2.6.1.119
Transferases	Transferring nitrogenous groups	Transaminases	unknown	EC:2.6.1.-
Transferases	Transferring nitrogenous groups	Oximinotransferases	unknown	EC:2.6.3.1
Transferases	Transferring nitrogenous groups	Transferring other nitrogenous groups	unknown	EC:2.6.99.1
Transferases	Transferring nitrogenous groups	Transferring other nitrogenous groups	Pyridoxine 5'-phosphate synthase	EC:2.6.99.2
Transferases	Transferring nitrogenous groups	Transferring other nitrogenous groups	O-ureido-L-serine synthase	EC:2.6.99.3
Transferases	Transferring nitrogenous groups	Transferring nitrogenous groups	unknown	EC:2.6.-.-
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Hexokinase	EC:2.7.1.1
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Glucokinase	EC:2.7.1.2
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Ketohexokinase	EC:2.7.1.3
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Fructokinase	EC:2.7.1.4
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Rhamnulokinase	EC:2.7.1.5
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Galactokinase	EC:2.7.1.6
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.7
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Glucosamine kinase	EC:2.7.1.8
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.10
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	6-phosphofructokinase	EC:2.7.1.11
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Gluconokinase	EC:2.7.1.12
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Dehydrogluconokinase	EC:2.7.1.13
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Sedoheptulokinase	EC:2.7.1.14
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Ribokinase	EC:2.7.1.15
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Ribulokinase	EC:2.7.1.16
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Xylulokinase	EC:2.7.1.17
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.18
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Phosphoribulokinase	EC:2.7.1.19
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Adenosine kinase	EC:2.7.1.20
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Thymidine kinase	EC:2.7.1.21
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Ribosylnicotinamide kinase	EC:2.7.1.22
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	NAD(+) kinase	EC:2.7.1.23
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Dephospho-CoA kinase	EC:2.7.1.24
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Adenylyl-sulfate kinase	EC:2.7.1.25
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Riboflavin kinase	EC:2.7.1.26
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Erythritol kinase	EC:2.7.1.27
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.28
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Glycerone kinase	EC:2.7.1.29
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Glycerol kinase	EC:2.7.1.30
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Glycerate 3-kinase	EC:2.7.1.31
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Choline kinase	EC:2.7.1.32
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Pantothenate kinase	EC:2.7.1.33
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.34
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Pyridoxal kinase	EC:2.7.1.35
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Mevalonate kinase	EC:2.7.1.36
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Homoserine kinase	EC:2.7.1.39
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Pyruvate kinase	EC:2.7.1.40
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Glucose-1-phosphate phosphodismutase	EC:2.7.1.41
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.42
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Glucuronokinase	EC:2.7.1.43
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Galacturonokinase	EC:2.7.1.44
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	2-dehydro-3-deoxygluconokinase	EC:2.7.1.45
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	L-arabinokinase	EC:2.7.1.46
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	D-ribulokinase	EC:2.7.1.47
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Uridine kinase	EC:2.7.1.48
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Hydroxymethylpyrimidine kinase	EC:2.7.1.49
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Hydroxyethylthiazole kinase	EC:2.7.1.50
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	L-fuculokinase	EC:2.7.1.51
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Fucokinase	EC:2.7.1.52
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	L-xylulokinase	EC:2.7.1.53
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.54
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Allose kinase	EC:2.7.1.55
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	1-phosphofructokinase	EC:2.7.1.56
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	2-dehydro-3-deoxygalactonokinase	EC:2.7.1.58
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	N-acetylglucosamine kinase	EC:2.7.1.59
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	N-acylmannosamine kinase	EC:2.7.1.60
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.61
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.62
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Polyphosphate--glucose phosphotransferase	EC:2.7.1.63
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Inositol 3-kinase	EC:2.7.1.64
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Scyllo-inosamine 4-kinase	EC:2.7.1.65
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Undecaprenol kinase	EC:2.7.1.66
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	1-phosphatidylinositol 4-kinase	EC:2.7.1.67
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	1-phosphatidylinositol-4-phosphate 5-kinase	EC:2.7.1.68
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Shikimate kinase	EC:2.7.1.71
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Streptomycin 6-kinase	EC:2.7.1.72
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Inosine kinase	EC:2.7.1.73
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Deoxycytidine kinase	EC:2.7.1.74
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Deoxyadenosine kinase	EC:2.7.1.76
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.77
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Polynucleotide 5'-hydroxyl-kinase	EC:2.7.1.78
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.79
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.80
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Hydroxylysine kinase	EC:2.7.1.81
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Ethanolamine kinase	EC:2.7.1.82
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Pseudouridine kinase	EC:2.7.1.83
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.84
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Beta-glucoside kinase	EC:2.7.1.85
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.86
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Streptomycin 3''-kinase	EC:2.7.1.87
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.88
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Thiamine kinase	EC:2.7.1.89
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Diphosphate--fructose-6-phosphate 1-phosphotransferase	EC:2.7.1.90
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Sphinganine kinase	EC:2.7.1.91
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	5-dehydro-2-deoxygluconokinase	EC:2.7.1.92
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.93
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Acylglycerol kinase	EC:2.7.1.94
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Kanamycin kinase	EC:2.7.1.95
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	S-methyl-5-thioribose kinase	EC:2.7.1.100
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.101
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.102
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.103
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	6-phosphofructo-2-kinase	EC:2.7.1.105
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.106
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Diacylglycerol kinase (ATP)	EC:2.7.1.107
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Dolichol kinase	EC:2.7.1.108
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Deoxyguanosine kinase	EC:2.7.1.113
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.114
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.118
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Hygromycin-B 7''-O-kinase	EC:2.7.1.119
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.121
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.122
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Inositol-trisphosphate 3-kinase	EC:2.7.1.127
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Tetraacyldisaccharide 4'-kinase	EC:2.7.1.130
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Inositol-tetrakisphosphate 1-kinase	EC:2.7.1.134
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.136
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Phosphatidylinositol 3-kinase	EC:2.7.1.137
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Ceramide kinase	EC:2.7.1.138
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Inositol-tetrakisphosphate 5-kinase	EC:2.7.1.140
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.142
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.143
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Tagatose-6-phosphate kinase	EC:2.7.1.144
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Deoxynucleoside kinase	EC:2.7.1.145
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	ADP-specific phosphofructokinase	EC:2.7.1.146
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	ADP-specific glucokinase	EC:2.7.1.147
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	EC:2.7.1.148
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	1-phosphatidylinositol-5-phosphate 4-kinase	EC:2.7.1.149
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	1-phosphatidylinositol-3-phosphate 5-kinase	EC:2.7.1.150
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Inositol-polyphosphate multikinase	EC:2.7.1.151
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Phosphatidylinositol-4,5-bisphosphate 3-kinase	EC:2.7.1.153
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Phosphatidylinositol-4-phosphate 3-kinase	EC:2.7.1.154
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Adenosylcobinamide kinase	EC:2.7.1.156
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	N-acetylgalactosamine kinase	EC:2.7.1.157
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Inositol-pentakisphosphate 2-kinase	EC:2.7.1.158
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Inositol-1,3,4-trisphosphate 5/6-kinase	EC:2.7.1.159
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	2'-phosphotransferase	EC:2.7.1.160
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	CTP-dependent riboflavin kinase	EC:2.7.1.161
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	N-acetylhexosamine 1-kinase	EC:2.7.1.162
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Hygromycin B 4-O-kinase	EC:2.7.1.163
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	O-phosphoseryl-tRNA(Sec) kinase	EC:2.7.1.164
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Glycerate 2-kinase	EC:2.7.1.165
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	3-deoxy-D-manno-octulosonic acid kinase	EC:2.7.1.166
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	D-glycero-beta-D-manno-heptose-7-phosphate kinase	EC:2.7.1.167
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	D-glycero-alpha-D-manno-heptose-7-phosphate kinase	EC:2.7.1.168
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Pantoate kinase	EC:2.7.1.169
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Anhydro-N-acetylmuramic acid kinase	EC:2.7.1.170
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.171
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Protein-ribulosamine 3-kinase	EC:2.7.1.172
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Nicotinate riboside kinase	EC:2.7.1.173
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Diacylglycerol kinase (CTP)	EC:2.7.1.174
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Maltokinase	EC:2.7.1.175
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	UDP-N-acetylglucosamine kinase	EC:2.7.1.176
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	L-threonine kinase	EC:2.7.1.177
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	2-dehydro-3-deoxyglucono/galactono-kinase	EC:2.7.1.178
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Kanosamine kinase	EC:2.7.1.179
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.180
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Polymannosyl GlcNAc-diphospho-ditrans,octacis-undecaprenol kinase	EC:2.7.1.181
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Phytol kinase	EC:2.7.1.182
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.183
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Sulfofructose kinase	EC:2.7.1.184
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Mevalonate 3-kinase	EC:2.7.1.185
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	Mevalonate-3-phosphate 5-kinase	EC:2.7.1.186
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.187
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.188
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.189
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.190
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.191
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.192
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.193
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.194
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.195
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.196
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.197
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.198
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.199
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.200
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.201
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.202
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.203
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.204
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.205
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.206
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.207
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.208
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.209
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.210
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.211
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.212
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.213
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.214
Transferases	Transferring phosphorus-containing groups	Phosphotransferases with an alcohol group as acceptor	unknown	EC:2.7.1.215
